t  net  edges  BIC
316  44  440  236237.664297732
316  45  434  236184.385810315
316  46  438  236235.988654811
316  47  433  236240.5653943
316  48  433  236191.844296708
316  49  429  236227.079041056
316  50  430  236183.368604751
316  51  431  236229.823319305
316  52  437  236225.193545841
316  53  436  236166.005360522
316  54  433  236214.768336394
316  55  442  236190.292152994
316  56  430  236197.212733611
316  57  436  236203.373200255
316  58  431  236225.481006964
316  59  435  236272.26499405
316  60  432  236223.425571762
316  61  436  236194.60268558
316  62  429  236279.629959631
316  63  440  236227.877125377
316  64  437  236150.541808872
316  65  435  236144.751771325
316  66  431  236174.693520671
316  67  434  236134.613356274
316  68  439  236183.652295512
316  69  437  236193.169153835
316  70  431  236278.142943149
316  71  438  236221.037683386
316  72  438  236165.629705394
316  73  436  236173.063247209
316  74  426  236204.166077441
316  75  436  236175.504782437
316  76  434  236187.00952973
316  77  435  236186.434868449
316  78  432  236178.111432169
316  79  434  236237.220284894
316  80  432  236191.92563919
316  81  433  236208.438258335
316  82  436  236177.691760103
316  83  437  236219.31628703
316  84  431  236201.449673915
316  85  434  236204.826221171
316  86  434  236230.234300441
316  87  435  236191.720056043
316  88  437  236145.673591772
316  89  440  236242.295646766
316  90  436  236227.558226549
316  91  434  236231.428458664
316  92  438  236164.023323133
316  93  430  236198.276175511
316  94  436  236189.893775258
316  95  433  236172.438194977
316  96  430  236169.342994931
316  97  437  236263.393886326
316  98  435  236169.809973926
316  99  430  236226.623875158
316  100  433  236181.309490486
316  101  435  236186.893052704
316  102  433  236170.140160511
316  103  431  236197.750588986
316  104  435  236234.833398261
316  105  436  236212.265971516
316  106  435  236174.003380236
316  107  435  236202.391037665
316  108  436  236183.873737326
316  109  434  236215.361265337
316  110  428  236149.620099668
316  111  432  236263.97742957
316  112  435  236262.503862461
316  113  429  236175.100982987
316  114  439  236181.322467557
316  115  435  236161.023483137
316  116  439  236182.786978109
316  117  437  236242.408151617
316  118  433  236255.951263821
316  119  435  236179.610052899
316  120  429  236214.462475012
316  121  433  236184.653402903
316  122  431  236209.050813832
316  123  431  236249.46196962
316  124  427  236201.721697717
316  125  439  236190.206345622
316  126  434  236186.935624706
316  127  434  236195.938828778
317  0  436  236171.405190834
317  1  429  236231.721300852
317  2  433  236212.591518745
317  3  431  236225.222721479
317  4  435  236194.164149465
317  5  437  236209.407557841
317  6  434  236212.198526595
317  7  435  236197.119665196
317  8  432  236178.228284541
317  9  434  236138.788713815
317  10  438  236201.058883503
317  11  434  236232.233789104
317  12  428  236163.235289121
317  13  435  236218.74828883
317  14  435  236196.268287595
317  15  436  236154.756471172
317  16  428  236216.183609065
317  17  441  236195.239390261
317  18  432  236156.630529446
317  19  438  236140.909240692
317  20  428  236191.787796969
317  21  434  236184.861612924
317  22  431  236189.795929535
317  23  432  236185.549937019
317  24  437  236197.172728714
317  25  433  236161.386095907
317  26  438  236226.540954828
317  27  436  236179.046534332
317  28  436  236174.743274182
317  29  434  236208.90523238
317  30  437  236196.684713838
317  31  432  236203.074562624
317  32  438  236189.264634607
317  33  436  236185.51042089
317  34  436  236210.134392286
317  35  435  236195.164461236
317  36  432  236188.684187075
317  37  430  236247.363018071
317  38  429  236133.810476065
317  39  434  236183.028675788
317  40  435  236226.22791698
317  41  430  236177.307020464
317  42  440  236180.553473194
317  43  436  236216.842335413
317  44  439  236225.774059655
317  45  436  236172.046718502
317  46  435  236241.735625704
317  47  434  236240.576816628
317  48  435  236182.577036055
317  49  429  236204.614741209
317  50  431  236165.240438493
317  51  433  236227.094288
317  52  435  236215.207614741
317  53  435  236177.464595322
317  54  432  236200.52545362
317  55  440  236166.687127793
317  56  431  236191.235874171
317  57  433  236187.472766613
317  58  429  236225.438300969
317  59  434  236267.975480866
317  60  433  236218.67717392
317  61  430  236206.34076758
317  62  428  236275.526214045
317  63  437  236234.187108079
317  64  438  236150.308308969
317  65  434  236138.778892757
317  66  433  236168.744120906
317  67  435  236136.819418218
317  68  436  236184.551875114
317  69  433  236177.718445496
317  70  433  236265.450337872
317  71  438  236221.126824076
317  72  436  236184.641352613
317  73  437  236174.475944025
317  74  427  236174.539140382
317  75  435  236184.357118964
317  76  431  236183.458322956
317  77  430  236187.87211545
317  78  435  236194.404630614
317  79  436  236228.017364936
317  80  433  236196.330036409
317  81  432  236197.701424642
317  82  435  236156.342962165
317  83  437  236218.106789612
317  84  431  236201.267251336
317  85  434  236223.357385577
317  86  431  236226.564487122
317  87  436  236189.284900619
317  88  436  236152.962017368
317  89  439  236233.119124817
317  90  435  236212.406590274
317  91  439  236243.118176144
317  92  437  236178.631833697
317  93  431  236198.647344704
317  94  434  236169.924489277
317  95  434  236156.661817795
317  96  431  236184.097724075
317  97  438  236267.461083994
317  98  436  236171.175639323
317  99  433  236209.434668694
317  100  433  236173.446583412
317  101  433  236190.96240077
317  102  432  236156.641358616
317  103  427  236187.804148592
317  104  438  236239.588153994
317  105  435  236220.63966972
317  106  432  236182.221929527
317  107  433  236222.122412
317  108  435  236169.166377745
317  109  435  236215.20326978
317  110  433  236162.92026333
317  111  438  236263.740097471
317  112  438  236268.617378402
317  113  431  236179.605731727
317  114  437  236193.244829235
317  115  435  236159.512665474
317  116  436  236175.406401026
317  117  436  236255.716657284
317  118  435  236239.662015309
317  119  437  236177.94191385
317  120  430  236214.868410122
317  121  435  236183.757840981
317  122  430  236191.165141695
317  123  434  236264.145078876
317  124  430  236190.214388482
317  125  438  236184.047805048
317  126  432  236187.246900642
317  127  435  236198.244967525
318  0  433  236152.667846592
318  1  428  236216.848420977
318  2  429  236201.290454424
318  3  431  236210.552812085
318  4  432  236183.123369841
318  5  436  236203.689351613
318  6  437  236211.045815944
318  7  433  236192.067173437
318  8  435  236205.539807221
318  9  434  236127.905516342
318  10  435  236202.485207723
318  11  435  236222.607852522
318  12  426  236171.818004369
318  13  435  236190.163852552
318  14  432  236208.594005982
318  15  439  236163.151014318
318  16  430  236210.175244316
318  17  440  236195.055104207
318  18  435  236158.715520505
318  19  435  236141.722295991
318  20  428  236215.396668105
318  21  433  236189.633545136
318  22  433  236204.696450494
318  23  431  236191.150674942
318  24  440  236207.943869384
318  25  430  236161.167563582
318  26  436  236232.63634589
318  27  435  236177.232814071
318  28  438  236200.186890006
318  29  437  236225.973899
318  30  436  236208.086706062
318  31  430  236195.798168093
318  32  434  236191.440404026
318  33  436  236188.745221407
318  34  440  236214.456051773
318  35  433  236189.966731156
318  36  430  236200.105989359
318  37  432  236247.049683415
318  38  433  236134.666373781
318  39  432  236168.237066705
318  40  434  236206.960996239
318  41  430  236183.065286147
318  42  436  236176.100398816
318  43  435  236223.518967133
318  44  438  236224.529129002
318  45  437  236187.878011501
318  46  433  236241.780560077
318  47  432  236229.878276544
318  48  438  236189.561486435
318  49  432  236185.146027998
318  50  429  236170.983030154
318  51  433  236222.820358445
318  52  435  236215.018721313
318  53  434  236201.399524306
318  54  431  236196.265562436
318  55  442  236195.4643972
318  56  430  236201.115118434
318  57  435  236185.830881052
318  58  430  236229.946537426
318  59  435  236259.501616055
318  60  431  236202.759842498
318  61  435  236218.500393561
318  62  429  236273.214199039
318  63  436  236221.387355836
318  64  437  236149.678225352
318  65  432  236133.472507113
318  66  431  236154.838943674
318  67  436  236131.963301659
318  68  438  236186.469699529
318  69  432  236185.616533171
318  70  432  236244.28890396
318  71  438  236228.300804142
318  72  431  236179.093519838
318  73  431  236180.222491126
318  74  431  236175.47552013
318  75  433  236181.172778526
318  76  431  236179.690792627
318  77  434  236195.211344717
318  78  434  236187.431693055
318  79  433  236220.517237959
318  80  434  236206.37169153
318  81  435  236203.659422174
318  82  435  236151.393036892
318  83  437  236210.797192917
318  84  430  236196.420730719
318  85  434  236211.741079962
318  86  435  236229.706154178
318  87  434  236189.787772868
318  88  434  236163.648184364
318  89  438  236251.781458437
318  90  434  236216.392519165
318  91  437  236236.618537842
318  92  440  236171.689183788
318  93  432  236189.654400706
318  94  434  236185.02497437
318  95  432  236153.915557327
318  96  431  236197.919794392
318  97  436  236268.847900448
318  98  436  236174.519258664
318  99  434  236229.719746455
318  100  434  236155.948651435
318  101  434  236191.800440994
318  102  433  236191.889426834
318  103  433  236192.695074447
318  104  435  236217.300545935
318  105  439  236232.541148412
318  106  433  236200.303352986
318  107  434  236218.487637771
318  108  436  236173.507347315
318  109  436  236230.459955917
318  110  431  236163.535608287
318  111  438  236257.009726978
318  112  437  236275.143427314
318  113  433  236198.701942825
318  114  438  236199.346965699
318  115  433  236165.656651241
318  116  438  236178.33225786
318  117  435  236240.76541294
318  118  433  236233.184613491
318  119  440  236177.981464444
318  120  428  236202.800470525
318  121  432  236185.713070759
318  122  433  236177.2217929
318  123  435  236259.087352232
318  124  431  236196.258851402
318  125  438  236189.811748941
318  126  434  236192.716422487
318  127  436  236193.973107811
319  0  436  236169.147115905
319  1  429  236222.818179534
319  2  430  236195.167820255
319  3  430  236216.866941244
319  4  434  236192.296722732
319  5  436  236208.484438204
319  6  436  236213.122297412
319  7  437  236208.730624205
319  8  435  236184.567878707
319  9  434  236132.852867148
319  10  439  236201.981005084
319  11  433  236230.661714956
319  12  423  236165.987952041
319  13  435  236185.575773803
319  14  430  236192.204879767
319  15  440  236178.608388538
319  16  426  236192.588869348
319  17  438  236225.194404807
319  18  435  236149.062080895
319  19  436  236146.885776379
319  20  425  236209.775224244
319  21  435  236197.761259445
319  22  432  236194.895648393
319  23  436  236178.942876933
319  24  440  236208.856150967
319  25  432  236160.167987519
319  26  435  236243.038176728
319  27  435  236185.593391264
319  28  437  236195.533318079
319  29  440  236214.411034205
319  30  437  236215.772316522
319  31  432  236210.605937009
319  32  433  236188.014173856
319  33  435  236178.755608107
319  34  439  236212.144105218
